2019-10-18 09:38:52.100 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.MybatisPlusTest], using SpringBootContextLoader
2019-10-18 10:34:06.512 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.MybatisPlusTest
2019-10-18 10:34:06.740 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-10-18 10:34:06.767 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@78123e82, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@67c33749, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@fba92d3, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@662b4c69, org.springframework.test.context.support.DirtiesContextTestExecutionListener@fa49800, org.springframework.test.context.transaction.TransactionalTestExecutionListener@71238fc2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2a54a73f, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@16a0ee18, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3d6f0054, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@505fc5a4, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5fbdfdcf, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4efc180e]
2019-10-18 10:34:07.670 [main] INFO  com.example.demo.test.MybatisPlusTest - Starting MybatisPlusTest on SST-OCHO with PID 456 (started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-18 10:34:07.671 [main] INFO  com.example.demo.test.MybatisPlusTest - The following profiles are active: dev
2019-10-18 10:34:09.149 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-18 10:34:09.154 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-18 10:34:09.270 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 97ms. Found 0 repository interfaces.
2019-10-18 10:34:09.785 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$e0e323f7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-18 10:34:10.256 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfileAnnotation------------------------
2019-10-18 10:34:10.258 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfilegfsdgfsdhgfdshgfsdhgfdhgfdjhdfgjghfjhfgjhgAnnotation------------------------
2019-10-18 10:34:10.649 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-18 10:34:12.029 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-18 10:34:12.228 [main] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][main] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-18 10:34:12.304 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-18 10:34:12.635 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-18 10:34:12.764 [main] INFO  com.example.demo.test.MybatisPlusTest - Started MybatisPlusTest in 5.919 seconds (JVM running for 7.439)
2019-10-18 10:34:13.158 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-18 10:34:13.159 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-18 10:34:13.171 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-18 10:36:05.187 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.MybatisPlusTest], using SpringBootContextLoader
2019-10-18 10:36:05.195 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.test.MybatisPlusTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-10-18 10:36:05.196 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.test.MybatisPlusTest]: MybatisPlusTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-10-18 10:36:05.415 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.MybatisPlusTest
2019-10-18 10:36:05.663 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-10-18 10:36:05.689 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@78123e82, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@67c33749, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@fba92d3, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@662b4c69, org.springframework.test.context.support.DirtiesContextTestExecutionListener@fa49800, org.springframework.test.context.transaction.TransactionalTestExecutionListener@71238fc2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2a54a73f, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@16a0ee18, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3d6f0054, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@505fc5a4, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5fbdfdcf, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4efc180e]
2019-10-18 10:36:06.195 [main] INFO  com.example.demo.test.MybatisPlusTest - Starting MybatisPlusTest on SST-OCHO with PID 10152 (started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-18 10:36:06.195 [main] INFO  com.example.demo.test.MybatisPlusTest - The following profiles are active: dev
2019-10-18 10:36:07.312 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-18 10:36:07.316 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-18 10:36:07.416 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 85ms. Found 0 repository interfaces.
2019-10-18 10:36:07.909 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$92b4b70d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-18 10:36:08.332 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfileAnnotation------------------------
2019-10-18 10:36:08.335 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfilegfsdgfsdhgfdshgfsdhgfdhgfdjhdfgjghfjhfgjhgAnnotation------------------------
2019-10-18 10:36:08.698 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-18 10:36:10.092 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-18 10:36:10.297 [main] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][main] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-18 10:36:10.360 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-18 10:36:10.682 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-18 10:36:10.813 [main] INFO  com.example.demo.test.MybatisPlusTest - Started MybatisPlusTest in 5.055 seconds (JVM running for 6.443)
2019-10-18 10:36:11.234 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-18 10:36:11.235 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-18 10:36:11.248 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-18 10:37:38.987 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.MybatisPlusTest], using SpringBootContextLoader
2019-10-18 10:37:38.997 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.test.MybatisPlusTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-10-18 10:37:38.998 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.test.MybatisPlusTest]: MybatisPlusTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-10-18 10:37:39.212 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.MybatisPlusTest
2019-10-18 10:37:39.422 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-10-18 10:37:39.451 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@78123e82, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@67c33749, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@fba92d3, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@662b4c69, org.springframework.test.context.support.DirtiesContextTestExecutionListener@fa49800, org.springframework.test.context.transaction.TransactionalTestExecutionListener@71238fc2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2a54a73f, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@16a0ee18, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3d6f0054, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@505fc5a4, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5fbdfdcf, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@4efc180e]
2019-10-18 10:37:39.943 [main] INFO  com.example.demo.test.MybatisPlusTest - Starting MybatisPlusTest on SST-OCHO with PID 14992 (started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-18 10:37:39.943 [main] INFO  com.example.demo.test.MybatisPlusTest - The following profiles are active: dev
2019-10-18 10:37:41.011 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-18 10:37:41.015 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-18 10:37:41.116 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 83ms. Found 0 repository interfaces.
2019-10-18 10:37:41.615 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$6cac5fdf] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-18 10:37:42.038 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfileAnnotation------------------------
2019-10-18 10:37:42.041 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfilegfsdgfsdhgfdshgfsdhgfdhgfdjhdfgjghfjhfgjhgAnnotation------------------------
2019-10-18 10:37:42.410 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-18 10:37:43.980 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-18 10:37:44.185 [main] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][main] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-18 10:37:44.243 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-18 10:37:44.561 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-18 10:37:44.751 [main] INFO  com.example.demo.test.MybatisPlusTest - Started MybatisPlusTest in 5.231 seconds (JVM running for 6.604)
2019-10-18 10:37:45.410 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-18 10:37:45.412 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-18 10:37:45.427 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-18 10:41:14.096 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.MybatisPlusTest], using SpringBootContextLoader
2019-10-18 10:41:14.104 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.test.MybatisPlusTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-10-18 10:41:14.105 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.test.MybatisPlusTest]: MybatisPlusTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-10-18 10:41:14.319 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.MybatisPlusTest
2019-10-18 10:41:14.533 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-10-18 10:41:14.564 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@67c33749, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@fba92d3, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@662b4c69, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@fa49800, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71238fc2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@2a54a73f, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16a0ee18, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3d6f0054, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@505fc5a4, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5fbdfdcf, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4efc180e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@bd4dc25]
2019-10-18 10:41:15.026 [main] INFO  com.example.demo.test.MybatisPlusTest - Starting MybatisPlusTest on SST-OCHO with PID 16296 (started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-18 10:41:15.027 [main] INFO  com.example.demo.test.MybatisPlusTest - The following profiles are active: dev
2019-10-18 10:41:16.076 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-18 10:41:16.080 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-18 10:41:16.187 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 88ms. Found 0 repository interfaces.
2019-10-18 10:41:16.745 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$92b4b70d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-18 10:41:17.112 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfileAnnotation------------------------
2019-10-18 10:41:17.116 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfilegfsdgfsdhgfdshgfsdhgfdhgfdjhdfgjghfjhfgjhgAnnotation------------------------
2019-10-18 10:41:17.507 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-18 10:41:18.932 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-18 10:41:19.148 [main] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][main] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-18 10:41:19.226 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-18 10:41:19.546 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-18 10:41:19.680 [main] INFO  com.example.demo.test.MybatisPlusTest - Started MybatisPlusTest in 5.046 seconds (JVM running for 6.417)
2019-10-18 10:41:20.109 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-18 10:41:20.111 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-18 10:41:20.124 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-18 10:42:14.407 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.test.MybatisPlusTest], using SpringBootContextLoader
2019-10-18 10:42:14.416 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.test.MybatisPlusTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-10-18 10:42:14.417 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.test.MybatisPlusTest]: MybatisPlusTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-10-18 10:42:14.657 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.test.MybatisPlusTest
2019-10-18 10:42:14.896 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-10-18 10:42:14.919 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@67c33749, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@fba92d3, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@662b4c69, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@fa49800, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71238fc2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@2a54a73f, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@16a0ee18, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3d6f0054, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@505fc5a4, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5fbdfdcf, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4efc180e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@bd4dc25]
2019-10-18 10:42:15.429 [main] INFO  com.example.demo.test.MybatisPlusTest - Starting MybatisPlusTest on SST-OCHO with PID 3236 (started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-18 10:42:15.429 [main] INFO  com.example.demo.test.MybatisPlusTest - The following profiles are active: dev
2019-10-18 10:42:16.521 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-18 10:42:16.525 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-18 10:42:16.638 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 93ms. Found 0 repository interfaces.
2019-10-18 10:42:17.201 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$e84a5104] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-18 10:42:17.579 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfileAnnotation------------------------
2019-10-18 10:42:17.583 [main] ERROR com.example.demo.config.TestProfileAnnotation - TestProfilegfsdgfsdhgfdshgfsdhgfdhgfdjhdfgjghfjhfgjhgAnnotation------------------------
2019-10-18 10:42:17.947 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-10-18 10:42:19.314 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-18 10:42:19.538 [main] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][main] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-18 10:42:19.600 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-18 10:42:19.941 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-18 10:42:20.080 [main] INFO  com.example.demo.test.MybatisPlusTest - Started MybatisPlusTest in 5.094 seconds (JVM running for 6.556)
2019-10-18 10:42:20.554 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-18 10:42:20.555 [Thread-3] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
