2019-10-10 11:33:31.238 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.DemoApplicationTests], using SpringBootContextLoader
### SQL: insert into SHIPPING_COST_AREA a (         a.ID,         a.SHIPPING_COMPANY_ID,         a.SHIPPING_METHOD_ID,         a.SHIPPING_FROM_COUNTRY,         a.SHIPPING_FROM_STATE,         a.SHIPPING_FROM_CITY,         a.SHIPPING_FROM_ZIPCODE,         a.SHIPPING_TO_COUNTRY,         a.SHIPPING_TO_STATE,         a.SHIPPING_TO_CITY,         a.SHIPPING_TO_ZIPCODE,         a.CREATE_DATE,         a.UPDATE_DATE,         a.ERROR_CODE,         a.ERROR_MESSAGE,         a.CREATE_BY,         a.UPDATE_BY         )         select SEQ_SHIPPING_COST_AREA.nextval,temp.* from         (                        select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual          union all              select             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             ?,             sysdate,             ?,             ?,             ?,             ?,             ?             from             dual                   ) temp where not exists (             select 1 from SHIPPING_COST_AREA b             where temp.SHIPPING_COMPANY_ID = b.SHIPPING_COMPANY_ID and temp.SHIPPING_METHOD_ID = b.SHIPPING_METHOD_ID             temp.SHIPPING_FROM_ZIPCODE = b.SHIPPING_FROM_ZIPCODE and temp.SHIPPING_TO_ZIPCODE = b.SHIPPING_TO_ZIPCODE         )
### Cause: java.sql.SQLSyntaxErrorException: ORA-00907: missing right parenthesis

; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: ORA-00907: missing right parenthesis
]
2019-10-10 11:41:27.573 [http-nio-4099-exec-3] INFO  c.e.d.config.interceptor.CustomHandlerInterceptor - afterCompletion:请求调用完成后回调方法，即在视图渲染完成后回调
2019-10-10 11:41:27.575 [http-nio-4099-exec-3] INFO  com.example.demo.config.listener.Customlister - 监听器：销毁
2019-10-10 11:42:42.987 [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-10 11:42:42.988 [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-10 11:42:42.996 [Thread-6] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2019-10-10 11:42:43.181 [Thread-6] INFO  com.example.demo.config.filter.CustomFilter - filter  销毁~！！！
2019-10-10 11:42:43.472 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 86720 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:42:43.472 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:42:44.134 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:42:44.134 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:42:44.195 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 61ms. Found 0 repository interfaces.
2019-10-10 11:42:44.327 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$f7f79b70] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-10 11:42:44.438 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:42:44.439 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:42:44.440 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:42:44.441 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:42:44.467 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:42:44.467 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 984 ms
2019-10-10 11:42:44.486 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:42:44.595 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:42:44.598 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} inited
2019-10-10 11:42:44.881 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:42:44.923 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:42:44.930 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:42:44.998 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:42:45.794 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:42:45.843 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:42:45.850 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:42:45.939 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 2.515 seconds (JVM running for 214.548)
2019-10-10 11:42:45.943 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-10-10 11:42:48.976 [Thread-10] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-10 11:42:48.978 [Thread-10] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-10 11:42:48.982 [Thread-10] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} closed
2019-10-10 11:42:49.173 [Thread-10] INFO  com.example.demo.config.filter.CustomFilter - filter  销毁~！！！
2019-10-10 11:42:49.480 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 86720 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:42:49.480 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:42:50.340 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:42:50.343 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:42:50.459 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 105ms. Found 0 repository interfaces.
2019-10-10 11:42:50.753 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$f7f79b70] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-10 11:42:50.998 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 4099 (http)
2019-10-10 11:42:51.000 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-4099"]
2019-10-10 11:42:51.002 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-10-10 11:42:51.002 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-10-10 11:42:51.038 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-10-10 11:42:51.038 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1553 ms
2019-10-10 11:42:51.064 [restartedMain] INFO  com.example.demo.config.filter.CustomFilter - filter 初始化！！！！
2019-10-10 11:42:51.167 [restartedMain] ERROR com.alibaba.druid.pool.DruidDataSource - testWhileIdle is true, validationQuery not set
2019-10-10 11:42:51.168 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-3} inited
2019-10-10 11:42:51.443 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-10-10 11:42:51.476 [restartedMain] WARN  org.thymeleaf.templatemode.TemplateMode - [THYMELEAF][restartedMain] Template Mode 'LEGACYHTML5' is deprecated. Using Template Mode 'HTML' instead.
2019-10-10 11:42:51.483 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-10-10 11:42:51.524 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-10-10 11:42:51.840 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-10-10 11:42:51.857 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-4099"]
2019-10-10 11:42:51.864 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 4099 (http) with context path ''
2019-10-10 11:42:51.864 [restartedMain] INFO  com.example.demo.DemoApplication - Started DemoApplication in 2.447 seconds (JVM running for 220.474)
2019-10-10 11:42:51.866 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-10-10 11:42:55.371 [Thread-16] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-10-10 11:42:55.375 [Thread-16] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-10-10 11:42:55.382 [Thread-16] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-3} closed
2019-10-10 11:42:55.680 [Thread-16] INFO  com.example.demo.config.filter.CustomFilter - filter  销毁~！！！
2019-10-10 11:42:55.935 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 19356 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:42:55.940 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:42:56.021 [restartedMain] INFO  com.example.demo.DemoApplication - Starting DemoApplication on SST-OCHO with PID 86720 (C:\MrX\springbootDemo\first\mavenDemoForSpringBoot\target\classes started by yxie in C:\MrX\springbootDemo\first\mavenDemoForSpringBoot)
2019-10-10 11:42:56.022 [restartedMain] INFO  com.example.demo.DemoApplication - The following profiles are active: sst
2019-10-10 11:42:56.036 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-10-10 11:42:56.037 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-10-10 11:42:56.787 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-10-10 11:42:56.788 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-10-10 11:42:56.850 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 62ms. Found 0 repository interfaces.
2019-10-10 11:42:56.993 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$f7f79b70] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
